CustomerID,TotalPurchaseYTD,MaritalStatus,YearlyIncome,Gender,Education,Ocupation,HomeOwnerFlag,NumberCarsOwned,CommuteDistance,Age,YearsCustomer
12577,-1509.1064,S,0-25000,M,Partial College,Manual,TRUE,1,2-5 Miles,43,20
19436,1143.81,M,25001-50000,M,Bachelors,Clerical,TRUE,0,1-2 Miles,53,19
28510,-2071.4192,S,25001-50000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,63,20
22911,-30,M,50001-75000,M,Bachelors,Professional,TRUE,3,10+ Miles,54,18
13346,113.425,S,greater than 100000,M,Bachelors,Management,TRUE,3,5-10 Miles,79,20
18437,2350,M,50001-75000,F,Graduate Degree,Management,TRUE,2,10+ Miles,82,18
22001,5,S,50001-75000,M,Partial College,Skilled Manual,TRUE,1,5-10 Miles,65,19
26651,1066.5,S,75001-100000,M,Graduate Degree,Management,TRUE,0,0-1 Miles,53,20
19275,-4,M,0-25000,M,Partial College,Manual,TRUE,0,1-2 Miles,61,19
19634,-69.99,M,25001-50000,M,High School,Skilled Manual,TRUE,1,5-10 Miles,47,18
11669,43.32,S,50001-75000,F,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,55,19
28712,2375.08,S,25001-50000,M,Bachelors,Clerical,FALSE,0,0-1 Miles,54,19
13104,4744.0504,S,50001-75000,M,Bachelors,Professional,FALSE,1,5-10 Miles,59,20
21222,-480.575,M,50001-75000,M,Partial College,Skilled Manual,TRUE,1,0-1 Miles,61,20
14718,-6.01,S,25001-50000,M,Partial College,Clerical,TRUE,1,1-2 Miles,51,19
18822,20,M,75001-100000,M,Partial College,Professional,TRUE,3,1-2 Miles,60,19
16096,160.55,M,50001-75000,M,Graduate Degree,Professional,TRUE,0,0-1 Miles,54,19
20235,-25,S,50001-75000,M,Bachelors,Professional,TRUE,3,5-10 Miles,58,18
13842,756.48,S,0-25000,M,Partial High School,Manual,FALSE,2,0-1 Miles,48,21
28477,531,M,25001-50000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,81,18
12646,-8.99,S,75001-100000,M,High School,Professional,TRUE,2,10+ Miles,70,19
15211,-1301.9292,S,50001-75000,M,Partial College,Skilled Manual,FALSE,1,0-1 Miles,61,19
19356,8.98,M,0-25000,M,High School,Manual,FALSE,1,0-1 Miles,46,18
11472,1339.06,S,50001-75000,M,Bachelors,Professional,TRUE,2,5-10 Miles,59,21
18701,1730.49,S,50001-75000,M,Bachelors,Professional,TRUE,1,2-5 Miles,54,21
16202,26.69,S,25001-50000,M,High School,Manual,FALSE,1,2-5 Miles,51,18
24384,2410.07,M,25001-50000,M,Partial College,Clerical,FALSE,1,0-1 Miles,48,18
21128,-4.99,S,25001-50000,M,Partial College,Clerical,FALSE,1,0-1 Miles,47,19
23606,2478.24,M,greater than 100000,M,Partial College,Professional,TRUE,3,0-1 Miles,67,19
16030,66.67,M,0-25000,M,High School,Skilled Manual,TRUE,2,5-10 Miles,75,18
14177,30.93,M,75001-100000,M,Partial College,Professional,FALSE,2,2-5 Miles,76,18
13207,-41.52,M,50001-75000,M,Bachelors,Management,TRUE,2,10+ Miles,77,18
17037,2324.99,M,75001-100000,M,Graduate Degree,Professional,TRUE,0,0-1 Miles,63,18
21663,-30,S,0-25000,M,Partial High School,Manual,FALSE,2,0-1 Miles,50,19
16581,34.33,S,75001-100000,M,High School,Professional,TRUE,3,10+ Miles,68,18
16654,3028.35,M,50001-75000,F,Partial College,Professional,TRUE,2,5-10 Miles,49,19
12499,2260.0018,S,0-25000,F,High School,Manual,FALSE,1,2-5 Miles,44,19
29408,-53.99,M,0-25000,F,High School,Manual,TRUE,2,0-1 Miles,43,19
12803,36.25,M,25001-50000,F,Bachelors,Clerical,TRUE,0,0-1 Miles,54,19
19517,1085.5,S,25001-50000,M,Partial College,Clerical,FALSE,1,2-5 Miles,47,19
18275,-3578.27,S,50001-75000,F,Partial College,Skilled Manual,FALSE,1,0-1 Miles,60,21
26276,-745.2664,M,25001-50000,F,Partial College,Clerical,TRUE,1,1-2 Miles,65,20
27892,600.48,M,25001-50000,F,Graduate Degree,Clerical,FALSE,0,0-1 Miles,62,18
19261,-25.01,M,0-25000,F,Bachelors,Clerical,TRUE,0,0-1 Miles,82,18
15718,21,M,50001-75000,F,Bachelors,Professional,TRUE,3,10+ Miles,46,18
24914,1099.4925,M,75001-100000,F,Bachelors,Professional,FALSE,4,10+ Miles,51,20
24596,-742.36,M,75001-100000,F,Bachelors,Professional,TRUE,3,10+ Miles,49,19
14543,37.7,M,0-25000,F,Partial College,Manual,TRUE,0,0-1 Miles,65,19
26880,19.2,S,0-25000,F,High School,Manual,TRUE,1,2-5 Miles,46,18
28729,2344.06,S,0-25000,F,Partial High School,Manual,TRUE,2,1-2 Miles,42,19
22867,-31,S,0-25000,M,Partial High School,Manual,FALSE,2,1-2 Miles,42,19
22426,535.99,M,25001-50000,F,Graduate Degree,Clerical,TRUE,0,0-1 Miles,62,19
19061,-5.01,S,75001-100000,F,Partial College,Professional,TRUE,2,10+ Miles,70,19
17639,785.4875,S,25001-50000,F,Partial College,Clerical,TRUE,0,1-2 Miles,50,20
20552,1625.8836,M,greater than 100000,F,High School,Professional,TRUE,3,0-1 Miles,66,21
22449,2444.95,M,25001-50000,F,Graduate Degree,Clerical,TRUE,0,0-1 Miles,53,19
12711,-1228.29,S,0-25000,F,Partial High School,Manual,FALSE,2,1-2 Miles,49,20
24123,2.7,S,0-25000,F,High School,Manual,FALSE,1,1-2 Miles,46,19
14815,-6.01,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,57,18
27128,1085.5,S,25001-50000,F,Graduate Degree,Clerical,FALSE,0,0-1 Miles,53,19
22995,-1098.33,S,75001-100000,F,Bachelors,Management,TRUE,1,1-2 Miles,50,20
18287,65.29,M,25001-50000,F,Bachelors,Professional,TRUE,1,5-10 Miles,89,19
17318,25,M,75001-100000,F,Bachelors,Professional,TRUE,4,0-1 Miles,57,19
11384,-21.01,M,25001-50000,F,Bachelors,Clerical,TRUE,0,0-1 Miles,62,19
23348,1705.98,S,75001-100000,F,Bachelors,Management,FALSE,3,0-1 Miles,64,20
11224,3002.35,S,50001-75000,F,High School,Professional,TRUE,2,10+ Miles,71,21
18016,-25,M,25001-50000,F,Partial College,Clerical,FALSE,2,0-1 Miles,59,18
27555,-2049.0964,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,2-5 Miles,62,19
21215,-2443.3525,S,50001-75000,F,Bachelors,Professional,TRUE,1,5-10 Miles,58,20
21723,1105.49,M,25001-50000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,50,18
11507,237.35,S,50001-75000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,56,19
18546,-19.5,M,50001-75000,F,Graduate Degree,Skilled Manual,TRUE,0,2-5 Miles,50,19
12266,2260.0004,M,0-25000,F,Partial College,Manual,TRUE,1,2-5 Miles,63,20
22531,-133.52,S,0-25000,F,High School,Manual,TRUE,1,2-5 Miles,46,18
18192,21,M,50001-75000,M,Bachelors,Professional,TRUE,4,10+ Miles,49,19
23326,518.5,S,25001-50000,F,Partial High School,Clerical,FALSE,2,5-10 Miles,42,19
16064,2.7,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,1,0-1 Miles,53,18
13565,2327.7,M,0-25000,F,Partial College,Manual,FALSE,2,0-1 Miles,71,20
22843,39,S,50001-75000,F,Bachelors,Professional,FALSE,3,10+ Miles,46,19
24125,-4,S,0-25000,F,High School,Manual,FALSE,1,5-10 Miles,46,18
17989,-480.575,S,0-25000,F,High School,Manual,TRUE,1,0-1 Miles,57,19
26437,1070.5,S,greater than 100000,F,Partial College,Management,TRUE,3,10+ Miles,49,20
20559,-25,M,greater than 100000,F,Partial College,Professional,TRUE,4,10+ Miles,67,19
16352,2354.32,S,75001-100000,F,Partial College,Skilled Manual,TRUE,2,5-10 Miles,68,21
21577,-30,M,25001-50000,F,Graduate Degree,Management,TRUE,2,5-10 Miles,88,18
11068,46.44,S,75001-100000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,67,19
17710,60.97,M,25001-50000,F,Graduate Degree,Clerical,TRUE,0,0-1 Miles,86,19
25927,557.5218,S,0-25000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,74,20
11986,4727.31,S,50001-75000,M,Bachelors,Professional,TRUE,1,5-10 Miles,59,20
18958,549.31,S,50001-75000,F,Bachelors,Professional,TRUE,1,2-5 Miles,60,19
13568,20,M,0-25000,M,High School,Manual,FALSE,2,0-1 Miles,71,19
24083,2349.08,M,0-25000,M,High School,Manual,TRUE,0,0-1 Miles,59,19
18838,2306.98,M,75001-100000,F,Partial College,Professional,TRUE,1,5-10 Miles,67,18
24061,2355.08,M,0-25000,M,Partial High School,Manual,TRUE,1,0-1 Miles,56,19
14577,105.3736,S,50001-75000,F,Bachelors,Skilled Manual,TRUE,0,2-5 Miles,54,21
23062,19.98,M,50001-75000,F,Graduate Degree,Management,TRUE,2,1-2 Miles,85,18
14774,518.5,S,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,54,20
11707,-1181.31,S,50001-75000,F,Bachelors,Professional,TRUE,3,0-1 Miles,59,20
29316,2363.06,S,75001-100000,M,Bachelors,Professional,FALSE,1,2-5 Miles,64,19
15149,-21,M,75001-100000,F,Bachelors,Professional,FALSE,4,10+ Miles,52,19
12980,135.405,M,75001-100000,M,Graduate Degree,Professional,TRUE,0,0-1 Miles,63,20
20307,20,S,25001-50000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,43,19
23901,505,M,25001-50000,M,Bachelors,Clerical,TRUE,0,2-5 Miles,55,18
28864,-21,S,25001-50000,F,Partial College,Skilled Manual,FALSE,1,1-2 Miles,46,18
25797,-21.49,M,75001-100000,M,High School,Professional,TRUE,2,10+ Miles,71,18
16334,69.02,S,25001-50000,F,Partial College,Skilled Manual,FALSE,1,1-2 Miles,45,19
13819,-35,S,0-25000,M,High School,Manual,FALSE,1,2-5 Miles,44,19
27991,-2.29,M,25001-50000,F,High School,Professional,FALSE,2,1-2 Miles,74,18
29033,26.69,M,50001-75000,F,High School,Professional,FALSE,2,2-5 Miles,69,19
19114,1666,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,52,18
15060,-24.99,S,0-25000,M,Partial College,Manual,TRUE,1,2-5 Miles,64,18
24352,2375.08,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,2-5 Miles,62,19
13491,76.95,M,greater than 100000,F,Graduate Degree,Management,TRUE,3,2-5 Miles,83,19
13241,2307.98,M,25001-50000,F,Partial High School,Skilled Manual,TRUE,2,10+ Miles,73,18
26360,-539.99,M,25001-50000,M,Bachelors,Clerical,FALSE,1,0-1 Miles,55,19
25692,-41.01,M,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,87,19
12010,4729.54,M,75001-100000,M,Partial College,Skilled Manual,TRUE,1,5-10 Miles,65,20
18383,-4,S,75001-100000,F,Partial College,Professional,TRUE,1,5-10 Miles,59,19
15840,2292.7,M,50001-75000,F,Partial College,Skilled Manual,TRUE,2,5-10 Miles,50,19
14165,2327.7,S,25001-50000,F,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,53,21
20649,2471.99,S,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,50,18
21902,13.99,S,greater than 100000,F,Graduate Degree,Management,FALSE,2,1-2 Miles,58,18
25765,2330.08,S,75001-100000,F,Bachelors,Management,FALSE,3,0-1 Miles,54,19
14809,-27.02,S,0-25000,M,High School,Manual,TRUE,2,0-1 Miles,59,19
23908,505,S,25001-50000,M,Bachelors,Clerical,FALSE,1,0-1 Miles,56,18
25071,34.3,M,50001-75000,F,Bachelors,Skilled Manual,TRUE,3,2-5 Miles,59,18
15774,-115.01,M,50001-75000,F,High School,Professional,FALSE,2,5-10 Miles,65,19
19578,32.69,M,50001-75000,M,Bachelors,Professional,TRUE,1,2-5 Miles,57,19
23413,-1322.86,M,50001-75000,M,Bachelors,Professional,TRUE,1,0-1 Miles,54,20
28554,1085.5,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,0,1-2 Miles,49,18
12400,-39.01,S,25001-50000,M,Partial College,Clerical,TRUE,1,1-2 Miles,51,19
18721,-1877.28,S,50001-75000,M,Bachelors,Professional,FALSE,2,0-1 Miles,59,21
24295,498.98,S,50001-75000,F,Partial College,Skilled Manual,FALSE,2,1-2 Miles,49,18
12916,113.97,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,52,19
19273,-30,M,0-25000,F,Partial College,Manual,TRUE,0,0-1 Miles,80,19
20829,1079.49,M,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,61,20
18831,2370.48,S,greater than 100000,M,Bachelors,Management,TRUE,3,5-10 Miles,61,18
20124,-69.99,M,25001-50000,F,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,49,19
13312,62.98,M,greater than 100000,F,Partial College,Professional,TRUE,4,2-5 Miles,62,19
17126,-13.01,S,50001-75000,F,Bachelors,Management,FALSE,2,1-2 Miles,78,19
11329,-2319.99,S,75001-100000,M,Bachelors,Management,TRUE,2,5-10 Miles,82,20
26607,-2071.4192,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,59,20
25538,1210.85,S,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,60,19
14363,114.27,S,25001-50000,F,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,49,19
23187,505,M,50001-75000,M,Graduate Degree,Professional,FALSE,0,0-1 Miles,53,18
16123,519.99,M,25001-50000,F,High School,Skilled Manual,TRUE,2,2-5 Miles,61,18
26344,-742.3482,S,25001-50000,F,Bachelors,Skilled Manual,TRUE,2,2-5 Miles,57,20
17341,-8,S,25001-50000,M,High School,Skilled Manual,FALSE,2,0-1 Miles,42,18
16732,2435.4,S,25001-50000,F,High School,Skilled Manual,FALSE,2,0-1 Miles,44,19
28750,-919.6164,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,1,1-2 Miles,50,20
16397,-5.01,M,0-25000,M,Partial College,Manual,TRUE,1,2-5 Miles,55,19
12798,5,M,0-25000,M,Partial College,Manual,TRUE,1,2-5 Miles,55,19
15082,2586.465,M,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,53,20
24102,1730.49,M,25001-50000,M,Bachelors,Skilled Manual,FALSE,0,0-1 Miles,58,19
14126,30.58,M,0-25000,M,Partial College,Manual,FALSE,1,1-2 Miles,44,19
26401,-31,M,greater than 100000,F,High School,Professional,TRUE,4,0-1 Miles,68,19
22673,498.98,S,25001-50000,M,Partial College,Clerical,TRUE,0,0-1 Miles,59,18
25182,-2.39,M,75001-100000,F,High School,Professional,TRUE,2,1-2 Miles,61,19
15966,-4.99,M,50001-75000,F,High School,Professional,FALSE,2,1-2 Miles,67,18
19620,-3578.27,S,50001-75000,M,Partial College,Skilled Manual,TRUE,1,5-10 Miles,61,20
16891,-50,M,50001-75000,F,High School,Professional,TRUE,0,5-10 Miles,68,18
28095,-2.29,M,25001-50000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,45,19
25760,563.18,M,25001-50000,F,Bachelors,Clerical,TRUE,0,1-2 Miles,54,19
14923,-0.67,S,0-25000,M,Partial College,Manual,FALSE,0,0-1 Miles,55,18
20900,8.98,S,0-25000,F,Partial High School,Manual,TRUE,2,0-1 Miles,57,18
22495,499.98,S,0-25000,M,High School,Manual,TRUE,1,0-1 Miles,58,19
25163,2363.06,M,50001-75000,F,Partial College,Professional,TRUE,0,5-10 Miles,66,19
14472,2185.2625,M,greater than 100000,F,Bachelors,Management,TRUE,3,0-1 Miles,61,19
28096,-3578.27,M,50001-75000,F,Partial College,Skilled Manual,TRUE,2,5-10 Miles,44,21
12905,-28.01,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,0-1 Miles,53,19
20457,55.98,M,50001-75000,F,Partial College,Professional,TRUE,2,5-10 Miles,48,19
23445,-28.99,S,25001-50000,M,Partial College,Clerical,TRUE,1,2-5 Miles,48,18
27683,-31,M,25001-50000,F,High School,Professional,FALSE,2,1-2 Miles,74,18
17397,-30,M,greater than 100000,F,Graduate Degree,Management,TRUE,3,1-2 Miles,58,19
22485,19.2,S,0-25000,M,High School,Manual,TRUE,1,0-1 Miles,57,18
17379,-115.01,S,25001-50000,F,Partial College,Skilled Manual,FALSE,1,1-2 Miles,44,19
26126,-28.99,M,25001-50000,F,High School,Professional,TRUE,2,5-10 Miles,73,18
24693,2.7,S,25001-50000,F,Partial College,Clerical,TRUE,1,2-5 Miles,43,19
17565,1651,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,52,19
26655,-782.99,M,75001-100000,M,Graduate Degree,Management,FALSE,0,0-1 Miles,53,20
22551,-59.51,S,0-25000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,60,18
13378,150.385,M,50001-75000,F,Partial College,Professional,TRUE,2,1-2 Miles,74,20
11222,128.99,M,75001-100000,F,Bachelors,Management,TRUE,1,1-2 Miles,72,18
19482,421.3936,M,25001-50000,M,Partial College,Clerical,TRUE,1,0-1 Miles,60,20
19541,117.67,M,50001-75000,F,Bachelors,Professional,FALSE,1,0-1 Miles,63,19
12761,-1236.3,S,50001-75000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,56,20
21480,-30,M,25001-50000,M,High School,Professional,FALSE,2,2-5 Miles,73,18
18200,567.68,M,75001-100000,M,Bachelors,Professional,FALSE,3,10+ Miles,49,21
24830,47.09,M,50001-75000,F,Graduate Degree,Professional,TRUE,1,2-5 Miles,57,19
20736,-928.6064,S,25001-50000,F,Partial College,Clerical,TRUE,1,1-2 Miles,47,20
21975,-41.52,M,50001-75000,M,Bachelors,Professional,TRUE,3,5-10 Miles,60,18
23244,-30,S,50001-75000,F,Graduate Degree,Skilled Manual,FALSE,0,0-1 Miles,56,19
17988,44.02,S,0-25000,M,High School,Manual,TRUE,1,0-1 Miles,57,18
14558,105.3836,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,0,2-5 Miles,52,21
22606,518.98,S,0-25000,M,Partial College,Manual,TRUE,1,2-5 Miles,52,19
25929,22.7,S,25001-50000,F,Partial College,Skilled Manual,FALSE,1,1-2 Miles,45,19
23832,447.76,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,0,2-5 Miles,50,18
12822,-32.01,M,25001-50000,F,Bachelors,Clerical,FALSE,0,0-1 Miles,55,18
25249,435.3736,S,50001-75000,F,Partial College,Skilled Manual,FALSE,1,0-1 Miles,65,21
15430,-30,M,25001-50000,M,Partial College,Skilled Manual,TRUE,1,5-10 Miles,44,19
11437,-53.99,M,75001-100000,M,High School,Management,TRUE,3,10+ Miles,73,18
22138,32.69,M,75001-100000,F,Graduate Degree,Management,TRUE,2,5-10 Miles,82,19
25911,-2181.565,S,25001-50000,F,High School,Skilled Manual,FALSE,2,1-2 Miles,44,20
18558,1651,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,0-1 Miles,51,18
24106,-30,S,25001-50000,M,Partial College,Clerical,FALSE,0,0-1 Miles,59,18
23314,-1627.595,M,25001-50000,M,Partial College,Clerical,FALSE,2,1-2 Miles,75,20
24961,1.6,M,25001-50000,F,High School,Professional,TRUE,1,2-5 Miles,75,19
23323,559.1875,M,0-25000,M,Partial High School,Clerical,TRUE,2,1-2 Miles,72,20
28797,-3578.27,S,25001-50000,F,Partial College,Clerical,FALSE,1,1-2 Miles,63,21
11196,-80.01,M,50001-75000,M,Bachelors,Management,TRUE,3,10+ Miles,76,19
22268,2343.06,S,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,53,21
26623,692.3618,S,25001-50000,F,Partial College,Skilled Manual,FALSE,1,2-5 Miles,56,20
26779,-17.5,M,25001-50000,F,High School,Skilled Manual,FALSE,2,0-1 Miles,42,18
15070,-1594.595,S,0-25000,M,High School,Manual,TRUE,0,0-1 Miles,53,20
19820,1085.5,M,50001-75000,F,High School,Professional,FALSE,2,1-2 Miles,66,19
11632,269.33,M,50001-75000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,51,19
24724,21,M,25001-50000,M,Partial College,Clerical,TRUE,2,1-2 Miles,52,18
18750,-4.99,M,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,46,18
18501,1651,S,50001-75000,F,Partial College,Professional,FALSE,2,1-2 Miles,48,18
27685,5,M,50001-75000,M,Bachelors,Professional,FALSE,3,5-10 Miles,59,18
19489,-31,S,25001-50000,F,Partial College,Clerical,TRUE,2,0-1 Miles,59,18
28443,-3374.99,S,25001-50000,M,Partial College,Clerical,FALSE,1,2-5 Miles,47,21
20440,-9.99,S,50001-75000,F,Partial College,Skilled Manual,FALSE,2,1-2 Miles,49,19
26165,337.5,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,65,20
23629,2448.34,M,greater than 100000,M,High School,Management,TRUE,3,0-1 Miles,72,19
15498,150.45,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,0-1 Miles,53,19
11982,46.69,S,50001-75000,F,High School,Professional,TRUE,2,5-10 Miles,65,19
17626,-1412.075,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,0,1-2 Miles,48,20
25796,2410.75,M,greater than 100000,M,High School,Professional,TRUE,3,0-1 Miles,70,18
21258,1646.9975,S,25001-50000,M,Bachelors,Management,TRUE,2,5-10 Miles,79,20
23844,559.19,S,50001-75000,F,Bachelors,Skilled Manual,TRUE,0,2-5 Miles,53,18
12598,20,M,25001-50000,F,Graduate Degree,Clerical,TRUE,0,0-1 Miles,63,19
24775,-28.61,M,50001-75000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,51,18
20456,-1134.92,S,greater than 100000,M,Graduate Degree,Management,TRUE,3,0-1 Miles,65,20
26288,22.7,M,25001-50000,F,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,49,18
16178,69.28,M,75001-100000,M,Bachelors,Professional,TRUE,4,0-1 Miles,54,19
16245,-4.99,S,75001-100000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,64,18
21731,-5,M,25001-50000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,49,18
19601,1666,M,50001-75000,M,Partial College,Skilled Manual,TRUE,1,0-1 Miles,62,21
18097,-30,S,50001-75000,F,Partial College,Professional,TRUE,2,10+ Miles,72,19
21415,-20.01,S,50001-75000,F,Partial College,Professional,TRUE,2,5-10 Miles,48,18
21535,-0.01,S,75001-100000,M,High School,Professional,TRUE,2,10+ Miles,71,18
17929,-471.585,M,0-25000,M,Partial College,Manual,TRUE,1,1-2 Miles,79,19
14583,-4.99,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,52,18
27601,-3578.27,S,50001-75000,F,Partial High School,Skilled Manual,FALSE,3,2-5 Miles,69,21
25958,-782.99,S,75001-100000,M,High School,Skilled Manual,TRUE,2,5-10 Miles,66,20
23038,515.5,S,50001-75000,F,High School,Professional,FALSE,2,1-2 Miles,67,19
13118,1482.7236,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,62,20
27777,774.04,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,56,19
17956,1727.6818,S,25001-50000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,52,21
19812,519.98,S,50001-75000,F,Partial College,Professional,TRUE,0,5-10 Miles,65,18
17358,1723.69,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,46,19
28746,19.2,M,0-25000,M,Partial High School,Manual,TRUE,2,1-2 Miles,51,19
11919,4634.53,M,50001-75000,M,Bachelors,Professional,TRUE,2,5-10 Miles,59,20
15207,248.5708,S,75001-100000,M,Graduate Degree,Management,TRUE,0,2-5 Miles,55,19
28252,-4.99,M,greater than 100000,F,Bachelors,Management,TRUE,4,0-1 Miles,59,18
17236,27.7,S,50001-75000,M,Partial High School,Professional,FALSE,4,10+ Miles,48,19
18948,802.18,M,50001-75000,F,Partial College,Professional,FALSE,2,0-1 Miles,66,19
23736,27.03,M,50001-75000,F,Partial College,Professional,TRUE,1,10+ Miles,71,19
28594,-49.99,S,0-25000,F,Partial High School,Clerical,TRUE,2,1-2 Miles,67,19
24585,1114.4775,M,50001-75000,M,Bachelors,Professional,TRUE,4,10+ Miles,47,19
21644,1095.5,M,50001-75000,F,Bachelors,Skilled Manual,TRUE,2,2-5 Miles,58,18
14272,1694.9825,S,25001-50000,F,High School,Skilled Manual,FALSE,2,1-2 Miles,48,20
15227,307.8636,S,50001-75000,M,Bachelors,Professional,TRUE,2,5-10 Miles,59,19
19656,4,M,25001-50000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,48,18
11653,24.99,S,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,51,19
11026,3121.83,S,25001-50000,M,Partial College,Clerical,FALSE,2,1-2 Miles,76,21
11735,5,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,0-1 Miles,64,19
26700,2.7,S,75001-100000,F,Partial College,Professional,TRUE,2,5-10 Miles,60,19
14104,789.4925,S,25001-50000,F,Partial College,Skilled Manual,FALSE,1,1-2 Miles,46,20
28982,22.7,S,50001-75000,F,Bachelors,Management,FALSE,2,1-2 Miles,81,19
26707,24,M,greater than 100000,F,Bachelors,Management,FALSE,3,2-5 Miles,61,19
23262,-20.01,S,25001-50000,F,High School,Clerical,FALSE,2,0-1 Miles,67,18
